sta,doy,ydoy,ymd,x,y,z,ZONE,FES2004 Easting,N,lat,lon,ell_h,msl_h,DOY
NKBI,2020.535519,2020.196,7/14/2020 0:00,-1004107.405,6237146.548,874718.7365,47,516034.1331,877174.7497,7.935542079,99.14547846,-8.8869,12.4265,
NKBI,2020.538251,2020.197,7/15/2020 0:00,-1004107.405,6237146.553,874718.7365,47,516034.1326,877174.7489,7.935542072,99.14547846,-8.8816,12.4318,
NKBI,2020.540984,2020.198,7/16/2020 0:00,-1004107.4,6237146.545,874718.7344,47,516034.129,877174.7481,7.935542064,99.14547843,-8.8905,12.4229,
NKBI,2020.543716,2020.199,7/17/2020 0:00,-1004107.404,6237146.553,874718.7363,47,516034.1315,877174.7488,7.935542071,99.14547845,-8.8822,12.4312,
NKBI,2020.546448,2020.2,7/18/2020 0:00,-1004107.407,6237146.542,874718.7378,47,516034.1365,877174.7517,7.935542097,99.14547849,-8.8924,12.4209,
NKBI,2020.54918,2020.201,7/19/2020 0:00,-1004107.407,6237146.531,874718.7328,47,516034.1374,877174.7483,7.935542066,99.1454785,-8.9036,12.4097,
NKBI,2020.551913,2020.202,7/20/2020 0:00,-1004107.412,6237146.549,874718.7369,47,516034.1402,877174.7497,7.935542079,99.14547853,-8.8847,12.4287,
NKBI,2020.557377,2020.204,7/22/2020 0:00,-1004107.41,6237146.552,874718.7393,47,516034.1375,877174.7517,7.935542098,99.1454785,-8.8814,12.4319,
NKBI,2020.560109,2020.205,7/23/2020 0:00,-1004107.41,6237146.526,874718.731,47,516034.1413,877174.7471,7.935542056,99.14547854,-8.9088,12.4046,
NKBI,2020.562842,2020.206,7/24/2020 0:00,-1004107.41,6237146.554,874718.7332,47,516034.1366,877174.7455,7.935542041,99.1454785,-8.881,12.4323,
NKBI,2020.565574,2020.207,7/25/2020 0:00,-1004107.404,6237146.548,874718.7339,47,516034.1324,877174.7471,7.935542056,99.14547846,-8.8873,12.426,
NKBI,2020.568306,2020.208,7/26/2020 0:00,-1004107.405,6237146.539,874718.7322,47,516034.134,877174.7466,7.935542051,99.14547847,-8.8961,12.4172,
NKBI,2020.571038,2020.209,7/27/2020 0:00,-1004107.408,6237146.547,874718.7334,47,516034.1362,877174.7466,7.935542051,99.14547849,-8.8875,12.4258,
NKBI,2020.573771,2020.21,7/28/2020 0:00,-1004107.403,6237146.538,874718.7323,47,516034.1324,877174.7469,7.935542054,99.14547846,-8.8978,12.4156,
NKBI,2020.576503,2020.211,7/29/2020 0:00,-1004107.407,6237146.543,874718.7337,47,516034.1355,877174.7475,7.935542059,99.14547848,-8.8918,12.4216,
NKBI,2020.587432,2020.215,8/2/2020 0:00,-1004107.403,6237146.544,874718.7397,47,516034.132,877174.7534,7.935542113,99.14547845,-8.8909,12.4224,
NKBI,2020.590164,2020.216,8/3/2020 0:00,-1004107.407,6237146.551,874718.7399,47,516034.1345,877174.7526,7.935542105,99.14547848,-8.8835,12.4299,
NKBI,2020.595628,2020.218,8/5/2020 0:00,-1004107.406,6237146.558,874718.7366,47,516034.1325,877174.7484,7.935542067,99.14547846,-8.8773,12.4361,
NKBI,2020.598361,2020.219,8/6/2020 0:00,-1004107.404,6237146.546,874718.7362,47,516034.1326,877174.7496,7.935542078,99.14547846,-8.8888,12.4246,
NKBI,2020.601093,2020.22,8/7/2020 0:00,-1004107.406,6237146.551,874718.7358,47,516034.1339,877174.7486,7.935542069,99.14547847,-8.8842,12.4291,
NKBI,2020.603825,2020.221,8/8/2020 0:00,-1004107.404,6237146.536,874718.7339,47,516034.1337,877174.7487,7.93554207,99.14547847,-8.8993,12.414,
NKBI,2020.606557,2020.222,8/9/2020 0:00,-1004107.405,6237146.544,874718.7344,47,516034.1338,877174.7481,7.935542065,99.14547847,-8.8914,12.4219,
NKBI,2020.60929,2020.223,8/10/2020 0:00,-1004107.402,6237146.538,874718.7318,47,516034.1321,877174.7464,7.935542049,99.14547845,-8.8975,12.4159,
NKBI,2020.612022,2020.224,8/11/2020 0:00,-1004107.4,6237146.537,874718.7342,47,516034.1297,877174.749,7.935542073,99.14547843,-8.8992,12.4141,
NKBI,2020.614754,2020.225,8/12/2020 0:00,-1004107.408,6237146.553,874718.7345,47,516034.1348,877174.747,7.935542054,99.14547848,-8.8821,12.4312,
NKBI,2020.617486,2020.226,8/13/2020 0:00,-1004107.405,6237146.547,874718.7391,47,516034.1334,877174.7523,7.935542103,99.14547847,-8.8875,12.4259,
NKBI,2020.620219,2020.227,8/14/2020 0:00,-1004107.405,6237146.536,874718.7383,47,516034.135,877174.7531,7.93554211,99.14547848,-8.8986,12.4148,
NKBI,2020.622951,2020.228,8/15/2020 0:00,-1004107.407,6237146.53,874718.7344,47,516034.1381,877174.7499,7.935542081,99.14547851,-8.9042,12.4092,
NKBI,2020.625683,2020.229,8/16/2020 0:00,-1004107.407,6237146.539,874718.733,47,516034.1364,877174.7474,7.935542058,99.14547849,-8.896,12.4173,
NKBI,2020.628415,2020.23,8/17/2020 0:00,-1004107.407,6237146.543,874718.7349,47,516034.1354,877174.7487,7.93554207,99.14547848,-8.8916,12.4217,
NKBI,2020.631148,2020.231,8/18/2020 0:00,-1004107.406,6237146.544,874718.7339,47,516034.135,877174.7476,7.93554206,99.14547848,-8.8906,12.4228,
NKBI,2020.63388,2020.232,8/19/2020 0:00,-1004107.404,6237146.53,874718.7336,47,516034.1352,877174.7494,7.935542076,99.14547848,-8.9054,12.4079,
NKBI,2020.636612,2020.233,8/20/2020 0:00,-1004107.404,6237146.533,874718.7348,47,516034.1345,877174.7499,7.935542081,99.14547848,-8.9015,12.4118,
NKBI,2020.639344,2020.234,8/21/2020 0:00,-1004107.405,6237146.541,874718.7302,47,516034.1345,877174.7444,7.935542031,99.14547848,-8.8947,12.4187,
NKBI,2020.642077,2020.235,8/22/2020 0:00,-1004107.405,6237146.554,874718.7357,47,516034.1319,877174.7481,7.935542065,99.14547845,-8.8815,12.4319,
NKBI,2020.644809,2020.236,8/23/2020 0:00,-1004107.408,6237146.54,874718.7344,47,516034.1373,877174.7486,7.935542069,99.1454785,-8.8949,12.4184,
NKBI,2020.647541,2020.237,8/24/2020 0:00,-1004107.403,6237146.547,874718.7358,47,516034.1315,877174.7492,7.935542075,99.14547845,-8.8885,12.4249,
NKBI,2020.650273,2020.238,8/25/2020 0:00,-1004107.403,6237146.545,874718.7352,47,516034.1311,877174.7488,7.935542071,99.14547844,-8.8899,12.4235,
NKBI,2020.653006,2020.239,8/26/2020 0:00,-1004107.404,6237146.552,874718.7322,47,516034.1313,877174.7448,7.935542035,99.14547845,-8.8834,12.43,
NKBI,2020.655738,2020.24,8/27/2020 0:00,-1004107.402,6237146.552,874718.7394,47,516034.1295,877174.7521,7.935542101,99.14547843,-8.8834,12.43,
NKBI,2020.65847,2020.241,8/28/2020 0:00,-1004107.401,6237146.545,874718.7386,47,516034.13,877174.7523,7.935542102,99.14547843,-8.89,12.4233,
NKBI,2020.661202,2020.242,8/29/2020 0:00,-1004107.405,6237146.529,874718.7374,47,516034.1364,877174.7531,7.93554211,99.14547849,-8.9052,12.4081,
NKBI,2020.663934,2020.243,8/30/2020 0:00,-1004107.407,6237146.565,874718.7401,47,516034.1324,877174.7509,7.93554209,99.14547846,-8.8698,12.4435,
NKBI,2020.666667,2020.244,8/31/2020 0:00,-1004107.404,6237146.537,874718.7317,47,516034.1334,877174.7464,7.935542049,99.14547847,-8.8982,12.4151,
NKBI,2020.669399,2020.245,9/1/2020 0:00,-1004107.409,6237146.547,874718.7361,47,516034.1371,877174.7493,7.935542075,99.1454785,-8.8871,12.4263,
NKBI,2020.672131,2020.246,9/2/2020 0:00,-1004107.404,6237146.542,874718.7347,47,516034.1335,877174.7487,7.93554207,99.14547847,-8.8932,12.4201,
NKBI,2020.674863,2020.247,9/3/2020 0:00,-1004107.405,6237146.536,874718.7295,47,516034.1351,877174.7444,7.935542031,99.14547848,-8.8997,12.4136,
NKBI,2020.680328,2020.249,9/5/2020 0:00,-1004107.402,6237146.546,874718.7306,47,516034.1304,877174.7441,7.935542028,99.14547844,-8.8898,12.4235,
NKBI,2020.68306,2020.25,9/6/2020 0:00,-1004107.407,6237146.545,874718.7316,47,516034.1358,877174.7452,7.935542038,99.14547849,-8.8905,12.4229,
NKBI,2020.685792,2020.251,9/7/2020 0:00,-1004107.403,6237146.551,874718.7336,47,516034.1309,877174.7463,7.935542049,99.14547844,-8.8844,12.429,
NKBI,2020.688525,2020.252,9/8/2020 0:00,-1004107.407,6237146.528,874718.7288,47,516034.1385,877174.7446,7.935542033,99.14547851,-8.9069,12.4064,
NKBI,2020.691257,2020.253,9/9/2020 0:00,-1004107.405,6237146.548,874718.7345,47,516034.1335,877174.7477,7.935542061,99.14547847,-8.8873,12.4261,
NKBI,2020.693989,2020.254,9/10/2020 0:00,-1004107.411,6237146.553,874718.7344,47,516034.1385,877174.7467,7.935542052,99.14547851,-8.8812,12.4322,
NKBI,2020.696721,2020.255,9/11/2020 0:00,-1004107.408,6237146.542,874718.7314,47,516034.137,877174.7453,7.93554204,99.1454785,-8.8926,12.4208,
NKBI,2020.699454,2020.256,9/12/2020 0:00,-1004107.403,6237146.547,874718.7394,47,516034.1314,877174.7526,7.935542106,99.14547845,-8.8876,12.4257,
NKBI,2020.702186,2020.257,9/13/2020 0:00,-1004107.407,6237146.544,874718.7349,47,516034.1354,877174.7485,7.935542069,99.14547848,-8.8905,12.4228,
NKBI,2020.704918,2020.258,9/14/2020 0:00,-1004107.405,6237146.535,874718.7312,47,516034.1355,877174.7462,7.935542048,99.14547848,-8.9003,12.413,
NKBI,2020.70765,2020.259,9/15/2020 0:00,-1004107.408,6237146.546,874718.7357,47,516034.1365,877174.749,7.935542073,99.14547849,-8.888,12.4254,
NKBI,2020.710383,2020.26,9/16/2020 0:00,-1004107.406,6237146.542,874718.7337,47,516034.1353,877174.7476,7.93554206,99.14547848,-8.8926,12.4208,
NKBI,2020.713115,2020.261,9/17/2020 0:00,-1004107.407,6237146.55,874718.7366,47,516034.1346,877174.7494,7.935542077,99.14547848,-8.8849,12.4284,
NKBI,2020.715847,2020.262,9/18/2020 0:00,-1004107.408,6237146.54,874718.7341,47,516034.1376,877174.7484,7.935542067,99.1454785,-8.8948,12.4186,
NKBI,2020.718579,2020.263,9/19/2020 0:00,-1004107.409,6237146.544,874718.7331,47,516034.1378,877174.7468,7.935542052,99.14547851,-8.8906,12.4228,
NKBI,2020.721312,2020.264,9/20/2020 0:00,-1004107.407,6237146.543,874718.731,47,516034.1354,877174.7448,7.935542035,99.14547848,-8.8923,12.4211,
NKBI,2020.724044,2020.265,9/21/2020 0:00,-1004107.407,6237146.54,874718.7331,47,516034.1366,877174.7473,7.935542058,99.14547849,-8.8948,12.4186,
NKBI,2020.726776,2020.266,9/22/2020 0:00,-1004107.406,6237146.541,874718.7315,47,516034.1352,877174.7457,7.935542043,99.14547848,-8.8944,12.419,
NKBI,2020.729508,2020.267,9/23/2020 0:00,-1004107.41,6237146.549,874718.7357,47,516034.1375,877174.7486,7.935542069,99.1454785,-8.8856,12.4278,
NKBI,2020.73224,2020.268,9/24/2020 0:00,-1004107.408,6237146.543,874718.7315,47,516034.1363,877174.7452,7.935542039,99.14547849,-8.8916,12.4218,
NKBI,2020.734973,2020.269,9/25/2020 0:00,-1004107.41,6237146.55,874718.7367,47,516034.1376,877174.7495,7.935542077,99.1454785,-8.8841,12.4293,
NKBI,2020.737705,2020.27,9/26/2020 0:00,-1004107.41,6237146.545,874718.7366,47,516034.1383,877174.75,7.935542082,99.14547851,-8.8887,12.4247,
NKBI,2020.740437,2020.271,9/27/2020 0:00,-1004107.408,6237146.533,874718.7346,47,516034.1384,877174.7498,7.93554208,99.14547851,-8.9015,12.4119,
NKBI,2020.743169,2020.272,9/28/2020 0:00,-1004107.406,6237146.537,874718.7355,47,516034.1362,877174.7501,7.935542083,99.14547849,-8.8977,12.4157,
NKBI,2020.745902,2020.273,9/29/2020 0:00,-1004107.41,6237146.537,874718.7337,47,516034.1401,877174.7482,7.935542066,99.14547853,-8.8968,12.4166,
NKBI,2020.748634,2020.274,9/30/2020 0:00,-1004107.409,6237146.55,874718.7383,47,516034.1365,877174.7511,7.935542091,99.14547849,-8.8837,12.4296,
NKBI,2020.754098,2020.276,10/2/2020 0:00,-1004107.409,6237146.55,874718.7366,47,516034.1371,877174.7494,7.935542076,99.1454785,-8.8838,12.4296,
NKBI,2020.756831,2020.277,10/3/2020 0:00,-1004107.407,6237146.54,874718.7327,47,516034.1362,877174.7469,7.935542054,99.14547849,-8.8947,12.4187,
NKBI,2020.759563,2020.278,10/4/2020 0:00,-1004107.405,6237146.54,874718.733,47,516034.1347,877174.7473,7.935542057,99.14547848,-8.8951,12.4183,
NKBI,2020.762295,2020.279,10/5/2020 0:00,-1004107.405,6237146.535,874718.7365,47,516034.135,877174.7514,7.935542095,99.14547848,-8.8994,12.414,
NKBI,2020.765027,2020.28,10/6/2020 0:00,-1004107.409,6237146.54,874718.7358,47,516034.1386,877174.7499,7.935542081,99.14547851,-8.894,12.4193,
NKBI,2020.76776,2020.281,10/7/2020 0:00,-1004107.408,6237146.543,874718.7352,47,516034.1372,877174.7489,7.935542072,99.1454785,-8.8912,12.4222,
NKBI,2020.770492,2020.282,10/8/2020 0:00,-1004107.409,6237146.56,874718.7425,47,516034.1355,877174.7539,7.935542117,99.14547848,-8.874,12.4394,
NKBI,2020.773224,2020.283,10/9/2020 0:00,-1004107.408,6237146.54,874718.7344,47,516034.1368,877174.7485,7.935542069,99.1454785,-8.8943,12.419,
NKBI,2020.775956,2020.284,10/10/2020 0:00,-1004107.409,6237146.542,874718.7359,47,516034.1382,877174.7498,7.93554208,99.14547851,-8.8922,12.4212,
NKBI,2020.778689,2020.285,10/11/2020 0:00,-1004107.406,6237146.534,874718.7339,47,516034.1361,877174.7489,7.935542072,99.14547849,-8.9006,12.4127,
NKBI,2020.781421,2020.286,10/12/2020 0:00,-1004107.409,6237146.545,874718.7373,47,516034.138,877174.7508,7.935542089,99.14547851,-8.8891,12.4243,
NKBI,2020.784153,2020.287,10/13/2020 0:00,-1004107.413,6237146.56,874718.7322,47,516034.139,877174.7436,7.935542024,99.14547852,-8.8744,12.439,
NKBI,2020.786885,2020.288,10/14/2020 0:00,-1004107.41,6237146.543,874718.7357,47,516034.1387,877174.7495,7.935542077,99.14547851,-8.8915,12.4218,
NKBI,2020.789618,2020.289,10/15/2020 0:00,-1004107.406,6237146.535,874718.73,47,516034.1356,877174.745,7.935542036,99.14547849,-8.9001,12.4132,
NKBI,2020.79235,2020.29,10/16/2020 0:00,-1004107.404,6237146.527,874718.7289,47,516034.1356,877174.7451,7.935542037,99.14547849,-8.9087,12.4046,
NKBI,2020.795082,2020.291,10/17/2020 0:00,-1004107.41,6237146.535,874718.7355,47,516034.1403,877174.7504,7.935542085,99.14547853,-8.8994,12.414,
NKBI,2020.797814,2020.292,10/18/2020 0:00,-1004107.405,6237146.534,874718.7325,47,516034.1349,877174.7475,7.93554206,99.14547848,-8.9009,12.4125,
NKBI,2020.800546,2020.293,10/19/2020 0:00,-1004107.41,6237146.538,874718.7337,47,516034.1394,877174.7482,7.935542065,99.14547852,-8.8966,12.4168,
NKBI,2020.803279,2020.294,10/20/2020 0:00,-1004107.41,6237146.533,874718.7321,47,516034.1402,877174.7472,7.935542057,99.14547853,-8.9014,12.4119,
NKBI,2020.806011,2020.295,10/21/2020 0:00,-1004107.407,6237146.538,874718.7331,47,516034.1369,877174.7476,7.93554206,99.1454785,-8.8971,12.4162,
NKBI,2020.808743,2020.296,10/22/2020 0:00,-1004107.412,6237146.541,874718.7341,47,516034.1408,877174.7481,7.935542065,99.14547853,-8.8931,12.4202,
NKBI,2020.811475,2020.297,10/23/2020 0:00,-1004107.409,6237146.54,874718.7397,47,516034.1388,877174.7538,7.935542116,99.14547851,-8.8935,12.4198,
NKBI,2020.814208,2020.298,10/24/2020 0:00,-1004107.412,6237146.542,874718.7361,47,516034.1409,877174.7499,7.935542081,99.14547853,-8.8913,12.422,
NKBI,2020.81694,2020.299,10/25/2020 0:00,-1004107.411,6237146.542,874718.7353,47,516034.1403,877174.7491,7.935542074,99.14547853,-8.8917,12.4216,
NKBI,2020.819672,2020.3,10/26/2020 0:00,-1004107.408,6237146.526,874718.7335,47,516034.1396,877174.7496,7.935542078,99.14547852,-8.9082,12.4051,
NKBI,2020.822404,2020.301,10/27/2020 0:00,-1004107.41,6237146.539,874718.736,47,516034.1393,877174.7502,7.935542084,99.14547852,-8.8946,12.4188,
NKBI,2020.825137,2020.302,10/28/2020 0:00,-1004107.409,6237146.538,874718.7349,47,516034.1382,877174.7494,7.935542076,99.14547851,-8.8966,12.4167,
NKBI,2020.827869,2020.303,10/29/2020 0:00,-1004107.406,6237146.532,874718.7341,47,516034.1367,877174.7495,7.935542077,99.1454785,-8.9026,12.4107,
NKBI,2020.830601,2020.304,10/30/2020 0:00,-1004107.41,6237146.535,874718.736,47,516034.1405,877174.7508,7.935542089,99.14547853,-8.8989,12.4145,
NKBI,2020.833333,2020.305,10/31/2020 0:00,-1004107.412,6237146.537,874718.7346,47,516034.142,877174.7492,7.935542074,99.14547854,-8.8971,12.4163,
NKBI,2020.836066,2020.306,11/1/2020 0:00,-1004107.409,6237146.536,874718.7395,47,516034.139,877174.7542,7.93554212,99.14547852,-8.8975,12.4159,
NKBI,2020.838798,2020.307,11/2/2020 0:00,-1004107.407,6237146.52,874718.7372,47,516034.1393,877174.7542,7.93554212,99.14547852,-8.9143,12.3991,
NKBI,2020.84153,2020.308,11/3/2020 0:00,-1004107.41,6237146.535,874718.7364,47,516034.1399,877174.7512,7.935542092,99.14547852,-8.8984,12.415,
NKBI,2020.844262,2020.309,11/4/2020 0:00,-1004107.415,6237146.537,874718.7398,47,516034.1445,877174.7542,7.93554212,99.14547857,-8.8951,12.4182,
NKBI,2020.846995,2020.31,11/5/2020 0:00,-1004107.412,6237146.532,874718.736,47,516034.1424,877174.7513,7.935542093,99.14547855,-8.9018,12.4115,
NKBI,2020.849727,2020.311,11/6/2020 0:00,-1004107.411,6237146.532,874718.7342,47,516034.1414,877174.7494,7.935542077,99.14547854,-8.9017,12.4117,
NKBI,2020.852459,2020.312,11/7/2020 0:00,-1004107.412,6237146.527,874718.7374,47,516034.1437,877174.7532,7.935542111,99.14547856,-8.906,12.4073,
NKBI,2020.855191,2020.313,11/8/2020 0:00,-1004107.415,6237146.551,874718.7367,47,516034.1423,877174.7491,7.935542074,99.14547855,-8.882,12.4314,
NKBI,2020.857924,2020.314,11/9/2020 0:00,-1004107.411,6237146.527,874718.7361,47,516034.1426,877174.752,7.9355421,99.14547855,-8.9066,12.4068,
NKBI,2020.860656,2020.315,11/10/2020 0:00,-1004107.414,6237146.542,874718.7341,47,516034.1428,877174.7478,7.935542062,99.14547855,-8.8912,12.4221,
NKBI,2020.863388,2020.316,11/11/2020 0:00,-1004107.411,6237146.537,874718.7347,47,516034.1403,877174.7493,7.935542076,99.14547853,-8.8974,12.4159,
NKBI,2020.86612,2020.317,11/12/2020 0:00,-1004107.413,6237146.525,874718.7332,47,516034.1448,877174.7492,7.935542075,99.14547857,-8.908,12.4053,
NKBI,2020.868853,2020.318,11/13/2020 0:00,-1004107.411,6237146.528,874718.7313,47,516034.1424,877174.7471,7.935542056,99.14547855,-8.9064,12.407,
NKBI,2020.871585,2020.319,11/14/2020 0:00,-1004107.41,6237146.535,874718.7352,47,516034.1404,877174.75,7.935542082,99.14547853,-8.8989,12.4144,
NKBI,2020.874317,2020.32,11/15/2020 0:00,-1004107.408,6237146.53,874718.7358,47,516034.1389,877174.7514,7.935542095,99.14547852,-8.9043,12.4091,
NKBI,2020.877049,2020.321,11/16/2020 0:00,-1004107.408,6237146.517,874718.7334,47,516034.1413,877174.7506,7.935542087,99.14547854,-8.9166,12.3967,
NKBI,2020.879781,2020.322,11/17/2020 0:00,-1004107.402,6237146.527,874718.7286,47,516034.1338,877174.7447,7.935542034,99.14547847,-8.9087,12.4046,
NKBI,2020.882514,2020.323,11/18/2020 0:00,-1004107.411,6237146.537,874718.7371,47,516034.1412,877174.7517,7.935542097,99.14547854,-8.897,12.4163,
NKBI,2020.885246,2020.324,11/19/2020 0:00,-1004107.415,6237146.544,874718.7381,47,516034.1431,877174.7515,7.935542096,99.14547855,-8.8888,12.4245,
NKBI,2020.887978,2020.325,11/20/2020 0:00,-1004107.417,6237146.545,874718.7387,47,516034.145,877174.7519,7.935542099,99.14547857,-8.8875,12.4258,
NKBI,2020.89071,2020.326,11/21/2020 0:00,-1004107.416,6237146.537,874718.7363,47,516034.1452,877174.7507,7.935542088,99.14547857,-8.8958,12.4176,
NKBI,2020.893443,2020.327,11/22/2020 0:00,-1004107.409,6237146.533,874718.7347,47,516034.139,877174.7499,7.935542081,99.14547852,-8.9016,12.4118,
NKBI,2020.896175,2020.328,11/23/2020 0:00,-1004107.413,6237146.538,874718.7332,47,516034.1429,877174.7475,7.935542059,99.14547855,-8.8953,12.418,
NKBI,2020.898907,2020.329,11/24/2020 0:00,-1004107.409,6237146.523,874718.7364,47,516034.1413,877174.7528,7.935542108,99.14547854,-8.9106,12.4027,
NKBI,2020.901639,2020.33,11/25/2020 0:00,-1004107.417,6237146.535,874718.7318,47,516034.1471,877174.7464,7.93554205,99.14547859,-8.8981,12.4152,
NKBI,2020.904372,2020.331,11/26/2020 0:00,-1004107.412,6237146.531,874718.7354,47,516034.1429,877174.7507,7.935542088,99.14547855,-8.9024,12.411,
NKBI,2020.907104,2020.332,11/27/2020 0:00,-1004107.412,6237146.546,874718.731,47,516034.1401,877174.7443,7.93554203,99.14547853,-8.8883,12.425,
NKBI,2020.909836,2020.333,11/28/2020 0:00,-1004107.413,6237146.544,874718.7354,47,516034.1416,877174.7489,7.935542072,99.14547854,-8.8899,12.4235,
NKBI,2020.912568,2020.334,11/29/2020 0:00,-1004107.407,6237146.545,874718.7356,47,516034.1355,877174.7491,7.935542074,99.14547848,-8.8896,12.4238,
NKBI,2020.915301,2020.335,11/30/2020 0:00,-1004107.409,6237146.543,874718.7369,47,516034.1375,877174.7507,7.935542088,99.1454785,-8.8913,12.4221,
NKBI,2020.918033,2020.336,12/1/2020 0:00,-1004107.41,6237146.534,874718.7307,47,516034.1401,877174.7457,7.935542043,99.14547853,-8.9007,12.4127,
NKBI,2020.920765,2020.337,12/2/2020 0:00,-1004107.409,6237146.542,874718.736,47,516034.1377,877174.7499,7.935542081,99.1454785,-8.8926,12.4208,
NKBI,2020.923497,2020.338,12/3/2020 0:00,-1004107.414,6237146.548,874718.7376,47,516034.1417,877174.7505,7.935542086,99.14547854,-8.885,12.4283,
NKBI,2020.92623,2020.339,12/4/2020 0:00,-1004107.415,6237146.523,874718.7316,47,516034.1466,877174.7481,7.935542064,99.14547859,-8.9109,12.4025,
NKBI,2020.928962,2020.34,12/5/2020 0:00,-1004107.414,6237146.524,874718.7365,47,516034.1458,877174.7527,7.935542106,99.14547858,-8.9091,12.4042,
NKBI,2020.931694,2020.341,12/6/2020 0:00,-1004107.416,6237146.537,874718.7348,47,516034.1454,877174.7493,7.935542075,99.14547857,-8.8963,12.417,
NKBI,2020.937159,2020.343,12/8/2020 0:00,-1004107.41,6237146.55,874718.7317,47,516034.1374,877174.7446,7.935542033,99.1454785,-8.8849,12.4285,
NKBI,2020.939891,2020.344,12/9/2020 0:00,-1004107.411,6237146.539,874718.7353,47,516034.1403,877174.7496,7.935542078,99.14547853,-8.8952,12.4181,
NKBI,2020.942623,2020.345,12/10/2020 0:00,-1004107.411,6237146.54,874718.7311,47,516034.1399,877174.7452,7.935542038,99.14547852,-8.8942,12.4192,
