sta,doy,ydoy,ymd,x,y,z,ZONE,EOT20 Easting,N,lat,lon,ell_h,msl_h,DOY
BOBR,2020.808743,2020.296,10/22/2020 0:00,-1391662.831,5971556.559,1750910.612,47,940888.5725,1777625.305,16.03893128,103.1185491,151.3163,179.7346,296
BOBR,2020.811475,2020.297,10/23/2020 0:00,-1391662.829,5971556.547,1750910.61,47,940888.5741,1777625.307,16.0389313,103.1185491,151.3036,179.722,297
BOBR,2020.814208,2020.298,10/24/2020 0:00,-1391662.834,5971556.564,1750910.613,47,940888.5743,1777625.304,16.03893128,103.1185491,151.322,179.7403,298
BOBR,2020.81694,2020.299,10/25/2020 0:00,-1391662.834,5971556.57,1750910.613,47,940888.5732,1777625.303,16.03893127,103.1185491,151.3271,179.7454,299
BOBR,2020.819672,2020.3,10/26/2020 0:00,-1391662.832,5971556.556,1750910.609,47,940888.575,1777625.303,16.03893126,103.1185491,151.3127,179.7311,300
BOBR,2020.822404,2020.301,10/27/2020 0:00,-1391662.831,5971556.556,1750910.61,47,940888.5733,1777625.304,16.03893128,103.1185491,151.3126,179.7309,301
BOBR,2020.825137,2020.302,10/28/2020 0:00,-1391662.837,5971556.564,1750910.614,47,940888.5775,1777625.305,16.03893129,103.1185491,151.3226,179.7409,302
BOBR,2020.827869,2020.303,10/29/2020 0:00,-1391662.83,5971556.561,1750910.611,47,940888.5718,1777625.304,16.03893128,103.1185491,151.318,179.7363,303
BOBR,2020.830601,2020.304,10/30/2020 0:00,-1391662.829,5971556.548,1750910.607,47,940888.5736,1777625.303,16.03893127,103.1185491,151.3042,179.7225,304
BOBR,2020.833333,2020.305,10/31/2020 0:00,-1391662.83,5971556.563,1750910.613,47,940888.5712,1777625.305,16.03893128,103.1185491,151.3202,179.7385,305
BOBR,2020.836066,2020.306,11/1/2020 0:00,-1391662.827,5971556.542,1750910.608,47,940888.573,1777625.306,16.03893129,103.1185491,151.2987,179.717,306
BOBR,2020.838798,2020.307,11/2/2020 0:00,-1391662.831,5971556.558,1750910.615,47,940888.5735,1777625.308,16.03893131,103.1185491,151.3167,179.735,307
BOBR,2020.84153,2020.308,11/3/2020 0:00,-1391662.831,5971556.557,1750910.613,47,940888.5734,1777625.306,16.0389313,103.1185491,151.3144,179.7328,308
BOBR,2020.844262,2020.309,11/4/2020 0:00,-1391662.835,5971556.554,1750910.615,47,940888.5776,1777625.309,16.03893132,103.1185491,151.3126,179.731,309
BOBR,2020.846995,2020.31,11/5/2020 0:00,-1391662.835,5971556.559,1750910.614,47,940888.5766,1777625.307,16.0389313,103.1185491,151.3176,179.7359,310
